respondent_id,h1n1_vaccine,seasonal_vaccine
27048,0.18150292768484794,0.4995336419412795
27049,0.43239112113903144,0.8247042574193705
27050,0.06844642077116075,0.609384975432693
27051,0.10208672424148904,0.22737798369077314
27052,0.07213676540758181,0.3113876382819656
27053,0.8486604050394642,0.9132593305942481
27054,0.04012852762186624,0.10936902873318662
27055,0.06411534311537834,0.9156677017376301
27056,0.023845916108439294,0.07702932189515876
27057,0.03217415822589124,0.050816157219224015
27058,0.8175332937663468,0.9240943211498305
27059,0.03557630650216821,0.058277027177012004
27060,0.03303087345803998,0.15689808682147638
27061,0.06708499977286801,0.512064269947184
27062,0.040984699557855955,0.3501612132634251
27063,0.0639030836178236,0.6164588690168806
27064,0.13440754267520208,0.6093315784292812
27065,0.06548144112325763,0.5373962395879854
27066,0.04245145818921622,0.5825083221867295
27067,0.36815628265826106,0.7724832712678111
27068,0.9122448824800157,0.9005195660875531
27069,0.7338090365192944,0.9341670362961495
27070,0.03371532252434726,0.050816157219224015
27071,0.03537859154662078,0.05011424309785657
27072,0.058391730486473475,0.7388204809780732
27073,0.046650023200780204,0.9175057442173622
27074,0.028783529413564497,0.2407016295417085
27075,0.6441581981900693,0.7942227364403938
27076,0.6318690883595524,0.5237693795427173
27077,0.03371532252434726,0.04995330859660418
27078,0.1722989629989223,0.7870105135626858
27079,0.31014535778960184,0.8802453122710484
27080,0.038792092334362024,0.06155428895891775
27081,0.04550247379725838,0.774716646874528
27082,0.14710126219274217,0.32166918952043694
27083,0.060930136758762535,0.3417955988946291
27084,0.6847502084588424,0.6782585761772711
27085,0.03371532252434726,0.050816157219224015
27086,0.06621780571495388,0.1274341251743342
27087,0.17244181912949683,0.24692630329655274
27088,0.30139091727770373,0.5936043151962911
27089,0.1510751086837207,0.2366314987269595
27090,0.23159335927971397,0.6442517886857897
27091,0.65140032781819035,0.17246116971397227
27092,0.06669797676242531,0.20377170537332198
27093,0.11808185880186427,0.15514385316224188
27094,0.03184706623471821,0.05288788999542154
27095,0.0994124643767229,0.6158655570344196
27096,0.027679529806784266,0.16988882384232834
27097,0.5086201886204997,0.7724234168419564
27098,0.5534300692410877,0.8452274575555803
27099,0.13059764230881477,0.4507665741955085
27100,0.12465046919294469,0.8051085109236005
27101,0.14024582146094,0.3292818055353545
27102,0.05078409821445378,0.7466826195836231
27103,0.03184706623471821,0.05821196129606371
27104,0.264229725450558,0.3795840217245242
27105,0.07377819138899386,0.425902791884453
27106,0.5290852574813931,0.7564640747942877
27107,0.44894250725781965,0.8408608312065714
27108,0.15452444489636002,0.22237151421572585
27109,0.039714334671182294,0.058277027177012004
27110,0.05682450926519938,0.2916532491994604
27111,0.053276504832872135,0.2244978251972651
27112,0.2646939446700866,0.738588752118971
27113,0.03371532252434726,0.058894391260821626
27114,0.0998771034110417,0.16405410070119797
27115,0.6512680248048336,0.7618785355928336
27116,0.17210195400029774,0.9378019867171046
27117,0.03371532252434726,0.09275146053772583
27118,0.10520056873812549,0.5137274944721788
27119,0.03264575352451694,0.2757351234492787
27120,0.11039566739240374,0.9419656543759645
27121,0.03141818222547374,0.8121341721068747
27122,0.05050069722515446,0.19790290098798774
27123,0.06249516357746379,0.1651788809234716
27124,0.03492894595067066,0.18030719476274434
27125,0.040433560010018695,0.10019394142118442
27126,0.22449297768049317,0.1368182623753472
27127,0.040984699557855955,0.12639994780783315
27128,0.14142261763675198,0.3980503840893123
27129,0.5497680001956408,0.36109115693823385
27130,0.13599277174391133,0.18991377511972277
27131,0.056961862872166695,0.06304537860930796
27132,0.4883170347837317,0.9044614922579319
27133,0.16364141124732323,0.6330981570771224
27134,0.759040972389343,0.9057843353753376
27135,0.1823223611917,0.6419072991838285
27136,0.0492252917424835,0.5496698638436162
27137,0.07356934818013662,0.0936931384531547
27138,0.27669772916022506,0.3874998838569092
27139,0.13979102259387588,0.07853961089377091
27140,0.8952145024324561,0.9065101544043103
27141,0.5582157189067718,0.7430857070049048
27142,0.07838019284531551,0.1801765727793332
27143,0.20118434774019647,0.49966853969305136
27144,0.03856081337992851,0.050816157219224015
27145,0.6527551465214697,0.669132701864539
27146,0.106400724120281,0.9119332019567028
27147,0.0442248417685864,0.1504314336597768
27148,0.14843442125817774,0.11401667282662795
27149,0.25881320819214854,0.053853305697204125
27150,0.423461942031835,0.8959537733544647
27151,0.0904086865708139,0.8639810953901673
27152,0.027679529806784266,0.20645844846210912
27153,0.14691025976494504,0.7913475493514852
27154,0.6731721970898212,0.8857616292225913
27155,0.11845403752539417,0.7521450875379155
27156,0.03810764326805475,0.1763951993700138
27157,0.03451148674046679,0.7409511347112622
27158,0.052198184662340386,0.4122674220428666
27159,0.03387881906498228,0.06338154523981261
27160,0.23298964366222472,0.24673280252449528
27161,0.21478966357707463,0.569937892247556
27162,0.13635887673668573,0.9016777122708741
27163,0.44446280616671036,0.7437797915923665
27164,0.21809620119916764,0.24059317516362588
27165,0.5675069379125252,0.8254232949116244
27166,0.1429142467205524,0.16907762621168923
27167,0.06172325875386833,0.49321889432377897
27168,0.1302317009746933,0.800369839328344
27169,0.4473278063182297,0.6682187077877553
27170,0.276358285359887,0.8795287534655837
27171,0.04210518700475277,0.18882844896309453
27172,0.04408710784885499,0.9117077966246644
27173,0.2911026749381832,0.5988832058463383
27174,0.06645922709787566,0.18089654874487954
27175,0.037094604897176094,0.0635781880659887
27176,0.6287156311894047,0.8989387958154176
27177,0.7313001140227736,0.8513136741471284
27178,0.08110547480730919,0.2523916202007017
27179,0.06233805679912234,0.23896534655246643
27180,0.30513938483599046,0.3221051519529881
27181,0.033695880410205326,0.9162414583359713
27182,0.5936287659805749,0.9115634209076904
27183,0.049407329326175406,0.7633209163818129
27184,0.02932979046122807,0.3974627670914286
27185,0.6077576082525393,0.7643045642149104
27186,0.12852431314365423,0.8047652797528714
27187,0.14695310662966443,0.23385740265038923
27188,0.06811072423386605,0.307328201631035
27189,0.06558956864702335,0.7299251210421601
27190,0.35573411068555955,0.9096534742061604
27191,0.15862370781221038,0.9090494177088428
27192,0.4015735746152863,0.7867822451492358
27193,0.03303087345803998,0.15599461077179416
27194,0.0804808025072783,0.2880565607134873
27195,0.04095796531939099,0.1515856895831498
27196,0.2945399034320799,0.15831037565570014
27197,0.06629033274612768,0.7874593776500283
27198,0.7842879857526487,0.9400727438681675
27199,0.05857042568622106,0.12510677393293523
27200,0.2686513838497044,0.6055095571072923
27201,0.7035241468773394,0.835156264133572
27202,0.05539535716519586,0.21009613987888703
27203,0.06096437176196608,0.08498582712607114
27204,0.03316418297651,0.050816157219224015
27205,0.1267118981058118,0.1620753706903301
27206,0.09374600140516166,0.31435300878899897
27207,0.10986403597077382,0.16776963954831575
27208,0.781712476289768,0.5569706649297529
27209,0.10634432022135608,0.1866303439036039
27210,0.24339609554859803,0.2788305295546608
27211,0.08704278819772511,0.1704356177193781
27212,0.4491647228810619,0.9190622662175911
27213,0.3297937924850871,0.5620428208158079
27214,0.03316418297651,0.050816157219224015
27215,0.15965434474188606,0.7438479802321166
27216,0.06205833371554955,0.8880494152975127
27217,0.10087901007037296,0.2298134811391161
27218,0.44467066685567364,0.913707995901433
27219,0.5580618498758325,0.8120824010858977
27220,0.21909548915403884,0.37658957777615987
27221,0.12650935928021056,0.8021942608726288
27222,0.19768021595211507,0.7866352671603738
27223,0.09463501147700648,0.7305697491379896
27224,0.12321219205671183,0.591239323451983
27225,0.1772592346150504,0.18939740322865115
27226,0.0303345390269306,0.23603539351824138
27227,0.08830993702662837,0.202794334182313
27228,0.3634811439664051,0.8510297497283353
27229,0.5433801968856676,0.822579155192531
27230,0.07116808468721594,0.938123034003564
27231,0.5983930399400569,0.8256449964086713
27232,0.06649222331937489,0.3886353592069882
27233,0.3846334141644986,0.1813824147418538
27234,0.059800790290103205,0.09630490699797828
27235,0.7310947427426137,0.9334086189184969
27236,0.04536795654412978,0.9292819565825696
27237,0.3935175198847324,0.7549970269136856
27238,0.3184590861862254,0.7749052034862894
27239,0.6098590009949365,0.16185979554498717
27240,0.10372071527108313,0.2600828655437906
27241,0.062455743345128927,0.15566316882184877
27242,0.09500568044263819,0.6183316534344385
27243,0.040753970752030286,0.07044715637681111
27244,0.03557630650216821,0.053853305697204125
27245,0.0615741467766498,0.3284502896164536
27246,0.5948942637701305,0.9127857782196171
27247,0.19718401614421677,0.933502503532603
27248,0.0785611595699247,0.8125996536510653
27249,0.170546853562491,0.6590105559119739
27250,0.06649222331937489,0.15127012175466076
27251,0.08166556464848576,0.4850551005753048
27252,0.16881773691264346,0.5273728726991584
27253,0.048098211378350325,0.9167230409326323
27254,0.8877187328115582,0.9295169627332314
27255,0.08000849984261936,0.19718178063240654
27256,0.6538383868645012,0.9234963051777332
27257,0.42146743558179356,0.5708638670980422
27258,0.6076875899539605,0.8934424297532709
27259,0.6612554202637638,0.8567559765249196
27260,0.13700578168349845,0.22487079480486916
27261,0.08215615231820611,0.5568211724728881
27262,0.14096518065049884,0.3701019147290735
27263,0.14322949282965075,0.10412179036974316
27264,0.07112990694765552,0.07697973313858138
27265,0.06263072234010063,0.48524852150073294
27266,0.2817702540835106,0.2188827616326989
27267,0.16471820675837362,0.7428982329195999
27268,0.03188717042282672,0.17049098620025097
27269,0.4811937119641962,0.36793241532430376
27270,0.03935669888586535,0.08345222978656645
27271,0.042417958137610845,0.21833641086956082
27272,0.03307639048745692,0.3386342383348655
27273,0.04577291209660281,0.1784845767031117
27274,0.07328393619338275,0.30575490669525907
27275,0.1605922294162257,0.3752420000822549
27276,0.03886184155292257,0.1679080378363588
27277,0.0429081117050377,0.925031694458889
27278,0.12393772349615151,0.27894469100767755
27279,0.0822695331198383,0.22098826635535204
27280,0.3682437030836616,0.479719979440405
27281,0.09016816896332418,0.339689468041846
27282,0.06289746985081213,0.908540207652969
27283,0.03184706623471821,0.08047107861006568
27284,0.23127168165164796,0.6086236112392894
27285,0.13105981204814143,0.3030405753968623
27286,0.12775594737365023,0.5147923427505073
27287,0.23238288232130727,0.6846114226644275
27288,0.4894250530813489,0.7116526573622406
27289,0.38451576013264516,0.42322547237652536
27290,0.03188717042282672,0.11251866338262352
27291,0.5875768415117515,0.8500560531465382
27292,0.03537859154662078,0.5461961653043892
27293,0.08085796310490108,0.9370632028632994
27294,0.023845916108439294,0.062057667733996826
27295,0.1378164506988387,0.8774946856646272
27296,0.06523440149310883,0.7951134255275679
27297,0.06575973872811429,0.9108131264053347
27298,0.06808406461774269,0.2500193702995527
27299,0.132648542614017,0.706367862348563
27300,0.3477174836879068,0.898942240475538
27301,0.03184706623471821,0.050816157219224015
27302,0.07827097358758751,0.7601302746128933
27303,0.023845916108439294,0.25051780392341
27304,0.10886343316519169,0.8017502629194148
27305,0.06094046175605815,0.06824792876813815
27306,0.12138969958606359,0.517518820700799
27307,0.8222063591710868,0.8983287528174723
27308,0.13176289974280436,0.1935145063222089
27309,0.4947267203744106,0.94201844472287255
27310,0.037489112516787326,0.14786397266735127
27311,0.07319905852509248,0.13078572664052412
27312,0.10728242459003791,0.4356895299853658
27313,0.06965110859043501,0.15450311926825383
27314,0.03371532252434726,0.04995330859660418
27315,0.07652407840411318,0.2145083671216695
27316,0.2897442575638902,0.7676862123147813
27317,0.10576958523160074,0.17748915528901824
27318,0.20588519317096884,0.45370483051668914
27319,0.3262027205161658,0.8763770139295152
27320,0.44753381332785624,0.8682700720846326
27321,0.04644623409920855,0.8162504108200326
27322,0.5490712703133498,0.6111675746519772
27323,0.10433190228516248,0.5628724019777567
27324,0.5333925751309672,0.8142795133279281
27325,0.7082541745541501,0.9274181061892338
27326,0.1223416522312098,0.7945382463916275
27327,0.16178739649188145,0.3199833544393657
27328,0.1939798852173885,0.3342117566548349
27329,0.06871146841566501,0.1783624568429982
27330,0.03141818222547374,0.631479173589347
27331,0.07224635793116789,0.17432249460683957
27332,0.20325483788367088,0.9290896692552882
27333,0.705963327343655,0.8404334442005493
27334,0.03371532252434726,0.05051097803435008
27335,0.14250569558511242,0.19196763356287558
27336,0.0702211854726145,0.17308358244855715
27337,0.14788155528108674,0.6665055990913973
27338,0.16073639475169096,0.49877236950478554
27339,0.32543100658535795,0.40530584496668365
27340,0.03303087345803998,0.11373467956530345
27341,0.1327668832577252,0.6016844565081522
27342,0.029236129808561207,0.6182177809991442
27343,0.03557630650216821,0.05651708298624858
27344,0.2392400529003376,0.528944509793435
27345,0.08000849984261936,0.24026356045215908
27346,0.6684153459334237,0.8863491148441167
27347,0.6810941574624058,0.8805725893405246
27348,0.09816788936729305,0.27577152620095774
27349,0.0481403132444583,0.16734504925361696
27350,0.0730080844491642,0.9225819094158124
27351,0.6604430692844988,0.8075063754575086
27352,0.1183363805585176,0.44203447770693505
27353,0.03289719312040659,0.19381127065493742
27354,0.09739220503937492,0.801051299305517
27355,0.2848726258300746,0.29841515397020824
27356,0.3267218087811277,0.754894499187961
27357,0.033925891863651546,0.35467356082466966
27358,0.1403029200097085,0.5164345773483368
27359,0.2427953092289456,0.7887341908504827
27360,0.13107682610685795,0.5476676854473952
27361,0.041462289044752555,0.918993180862106
27362,0.2121840161676542,0.5310120082321753
27363,0.1189113687995356,0.06492122739767595
27364,0.05221514690176042,0.33801351381566125
27365,0.268499952615436,0.5082253974171673
27366,0.5789702857642104,0.40508374037880196
27367,0.27887206860897884,0.44826469427417154
27368,0.06551842792253222,0.4199894811760995
27369,0.06173335121792546,0.06279595771154206
27370,0.06289746985081213,0.8400977712053471
27371,0.33463843815516514,0.43661097910435415
27372,0.03557630650216821,0.0750315693037318
27373,0.7870555927525803,0.7963090040049577
